smiles,QED_default,QED_wights_max,QED_wights_mean,QED_wights_none,SA_score
C/C(=C(/CCO)SSCc1cccs1)N(C=O)Cc1cnc(C)nc1N,0.45667331168470465,0.4092663814670927,0.45667331168470465,0.5111694277302895,3.539970269231837
C/C(=C(/CCO)SSCC1CCCO1)N(Cc1cnc(C)nc1N)C(=O)Cc1cnc(C)nc1N,0.37546817329583393,0.3821588459962428,0.37546817329583393,0.28206114758350326,4.149046647052486
C/C(=C\C(=O)OCCCCCCCC(=O)O)C[C@@H]1OC[C@H](C[C@@H]2O[C@H]2[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]1O,0.11836620993486334,0.0901827400340688,0.11836620993486334,0.15758080403539082,4.608605212192604
C/C(=C\C(=O)OCCCCCCCCCC(=O)O)C[C@@H]1OC[C@H](C[C@@H]2O[C@H]2[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]1O,0.09953630458644847,0.07577445385984001,0.09953630458644847,0.13849423089768564,4.6047893952604095
C/C(=C\C(=O)OCCCCCCC(=O)O)C[C@@H]1OC[C@H](C[C@@H]2O[C@H]2[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]1O,0.12861058312779935,0.0981347750300828,0.12861058312779935,0.1674319933144857,4.61420144308334
C[C@@H]1O[C@H](C[C@@H]2O[C@H](C/C=C\CCCCCC(=O)O)C[C@@H]2O)[C@@H](O)[C@H]1O,0.3380952079902083,0.30813853331766855,0.3380952079902083,0.3746661554641001,4.347077163760199
C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)C(=O)N1,0.543397632037428,0.5315805500580618,0.543397632037428,0.5561389270325623,5.255550096303326
C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)[C@H](C)[C@@H](O)CC(=O)N1,0.543397632037428,0.5315805500580618,0.543397632037428,0.5561389270325623,5.298023457348664
C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)[C@@H](C)[C@@H](O)CC(=O)N1,0.543397632037428,0.5315805500580618,0.543397632037428,0.5561389270325623,5.298023457348664
C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)C(C)(C)C(=O)C(C)(C)[C@@H](O)CC(=O)N1,0.4972140984364894,0.4911996466877567,0.4972140984364894,0.5153178896325631,5.296145928094708
C/C=C(\C)C(=O)O[C@H]1C(C)=C[C@]23C(=O)[C@@H](C=C(CO)[C@@H](O)[C@]12O)[C@H]1[C@@H](C[C@H]3C)C1(C)C,0.36069804894300933,0.29759537240646694,0.36069804894300933,0.4587777254144277,6.258808759417315
CC/C=C(/C)C(=O)O[C@H]1C(C)=C[C@]23C(=O)[C@@H](C=C(CO)[C@@H](O)[C@]12O)[C@H]1[C@@H](C[C@H]3C)C1(C)C,0.34994401650037166,0.2886505626414642,0.34994401650037166,0.44882031768089586,6.265357084051269
C/C=C(/C)C(=O)O[C@H]1C(C)=C[C@]23C(=O)[C@@H](C=C(COC(=O)OC)[C@@H](O)[C@]12O)[C@H]1[C@@H](C[C@H]3C)C1(C)C,0.3519552836783032,0.29809988700010165,0.3519552836783032,0.39115909772621077,6.2802716756459445
C/C=C(/C)C(=O)O[C@H]1C(C)=C[C@]23C(=O)[C@@H](C=C(COC(=O)C(C)O)[C@@H](O)[C@]12O)[C@H]1[C@@H](C[C@H]3C)C1(C)C,0.29653746868496245,0.2501982109323228,0.29653746868496245,0.3325426580767687,6.380625966269806
C/C=C1\NC(=O)[C@H]2CSS/C=C/[C@H](CC(=O)N[C@H](C(C)C)C(=O)N2)OC(=O)[C@H](C(C)C)NC1=O,0.24381462219960465,0.20622067220770587,0.24381462219960465,0.2729264090940735,5.937545471867632
C/C=C1\NC(=O)[C@H]2CSSSCC/C=C/[C@H](CC(=O)N[C@H](C(C)C)C(=O)N2)OC(=O)[C@H](C(C)C)NC1=O,0.16926868868590733,0.12940551689991364,0.16926868868590733,0.20869460081047414,6.010278011702976
C/C=C1\NC(=O)[C@H]2CSSCC/C=C/[C@H](CC(=O)N[C@@H](C(C)C)C(=O)N2)OC(=O)[C@H](C(C)C)NC1=O,0.17833858604326225,0.13571971244504663,0.17833858604326225,0.23117967525485328,5.855685754145785
C[C@]1(O)CC[C@H]2[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(=O)Cn4cc(C#N)cn4)CC[C@@H]32)C1,0.805143916086387,0.8099487215247052,0.805143916086387,0.8211673437485145,4.706159317301238
C[C@@]1(O)CC[C@H]2[C@H](CC[C@@H]3[C@@H]2CC[C@@]2(C)[C@@H](C(=O)Cn4cc(C#N)cn4)CC[C@@H]32)C1,0.805143916086387,0.8099487215247052,0.805143916086387,0.8211673437485145,4.706159317301238
C[C@]1(O)CC[C@H]2[C@H](CC[C@@H]3[C@@H]2CC[C@@]2(C)[C@@H](C(=O)Cn4cc(C#N)cn4)CC[C@@H]32)C1,0.805143916086387,0.8099487215247052,0.805143916086387,0.8211673437485145,4.706159317301238
CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,0.7971701178185844,0.7806498185242765,0.7971701178185844,0.8356283427115935,3.8233787214606467
C[C@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,0.8016505820392625,0.7866505693142174,0.8016505820392625,0.8371672180738787,3.7972375883626714
CC(C)[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,0.7890695038219686,0.7721372762364264,0.7890695038219686,0.8301332240979404,3.8565100254014304
CC(C)C[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,0.7607737204181092,0.7438942538112486,0.7607737204181092,0.8084445850620406,3.845125828373096
C[C@@H](O[C@H]1OCCN(Cc2n[n+]([O-])c(O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,0.26464319402475506,0.22884021088688955,0.26464319402475506,0.35761727591760595,4.3231088247018725
O=c1[nH]nc(CN2CCO[C@H](O[C@H](CO)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@@H]2c2ccc(F)cc2)[nH]1,0.38570217762465625,0.3951848082953731,0.38570217762465625,0.42000012260817526,4.170516614220047
C[C@@H](OC[C@@]1(c2ccccc2)CC[C@@]2(CCC(=O)N2)CN1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,0.5159896304310263,0.5244540975611801,0.5159896304310263,0.5865909181094768,4.512017565793241
C[C@@H](OC[C@]1(c2ccccc2)CC[C@]2(CCC(=O)N2)CN1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,0.5159896304310263,0.5244540975611801,0.5159896304310263,0.5865909181094768,4.512017565793241
C[C@@H](OC[C@]1(c2ccccc2)CC[C@@]2(CCC(=O)N2)CN1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,0.5159896304310263,0.5244540975611801,0.5159896304310263,0.5865909181094768,4.512017565793241
C[C@@H](OC[C@@]1(c2ccccc2)CCC2(CCC(=O)N2)CN1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,0.5159896304310263,0.5244540975611801,0.5159896304310263,0.5865909181094768,4.512017565793241
C[C@@H]1[C@H](c2cccc(F)c2F)C[C@H](NC(=O)c2cnc3c(c2)C[C@@]2(C3)C(=O)Nc3ncccc32)C(=O)N1CC(F)(F)F,0.4537029962780818,0.46686887174613617,0.4537029962780818,0.4957712780406868,4.884789717645161
C[C@@H]1[C@H](c2ccccc2)C[C@H](NC(=O)c2ccc3c(c2)C[C@@]2(C3)C(=O)Nc3ncccc32)C(=O)N1CC(F)(F)F,0.5130780306684748,0.5399295609314501,0.5130780306684748,0.5570068895666966,4.578534517020403
O=C(N[C@@H]1C[C@@H](c2ccccc2)CN(CC(F)(F)F)C1=O)c1cnc2c(c1)C[C@@]1(C2)C(=O)Nc2ncccc21,0.5344506858356316,0.5617443182772868,0.5344506858356316,0.553303982593405,4.464280036580487
C[C@@H]1[C@H](c2cc(F)ccc2F)C[C@H](NC(=O)c2cnc3c(c2)C[C@@]2(C3)C(=O)Nc3ncccc32)C(=O)N1CC(F)(F)F,0.4537029962780818,0.46686887174613617,0.4537029962780818,0.4957712780406868,4.867835871491315
C[C@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@H]1C(=O)COC(=O)C(C)(C)C,0.4579880475870269,0.4243183188513587,0.4579880475870269,0.5506060903706294,4.990070323192247
CC(=O)OCC(=O)[C@H]1[C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]21C,0.5226776061217762,0.4775891263461783,0.5226776061217762,0.6161907500523709,4.943693879691369
C[C@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(=O)C(C)(C)C,0.5832736199916968,0.5857679677421577,0.5832736199916968,0.5924806141718221,4.8735993470702645
CC(=O)OCC(=O)[C@@]1(O)[C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]21C,0.638179912770551,0.6398615308000171,0.638179912770551,0.6339362525496727,4.81324789624209
C[C@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]2(C)[C@@]1(O)C(=O)COC(=O)C(C)(C)C,0.5832736199916968,0.5857679677421577,0.5832736199916968,0.5924806141718221,4.8735993470702645
CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,0.6621165611785135,0.6635574369830536,0.6621165611785135,0.651569786952924,4.613021506292251
CC(=O)OCC(=O)[C@@]1(O)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,0.6621165611785135,0.6635574369830536,0.6621165611785135,0.651569786952924,4.613021506292251
C[C@H]1CCO[C@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N21,0.7824608276704148,0.7832326950276916,0.7824608276704148,0.7678821306077165,3.6220048525261204
C[C@H]1CO[C@@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12,0.7924971534172238,0.7961307217785948,0.7924971534172238,0.7718647601944767,3.6067666588253733
CC[C@@H]1CCO[C@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12,0.7652300159028229,0.7641872429268161,0.7652300159028229,0.7574536229153199,3.6928309865237194
N=C1C[C@H]2C(=O)NC(CCN1)[C@@H]2NC(=O)/C(=C/NC(N)=O)NC(=O)[C@H](CNC(=O)CC(N)CCCN)NC(=O)[C@H](CO)NC(=O)[C@@H](N)CO,0.05925725836182953,0.07024663142331838,0.05925725836182953,0.041473254526817015,6.032579399076537
N=C1NCCC2NC(=O)[C@@H]1C[C@H]2NC(=O)/C(=C/NC(N)=O)NC(=O)[C@H](CNC(=O)CC(N)CCCN)NC(=O)[C@H](CO)NC(=O)[C@@H](N)CO,0.05925725836182953,0.07024663142331838,0.05925725836182953,0.041473254526817015,5.998111845577405
C[C@@H]1O[C@@H](O[C@H]2C=C3CC[C@@H]4[C@H](CC[C@]5(C)[C@@H](c6ccc(=O)oc6)CC[C@]45O)[C@@]3(C)CC2)[C@H](O)[C@H](O)[C@H]1O,0.4391367379374335,0.4325063924233916,0.4391367379374335,0.40276689457193926,5.052317618702095
Cc1cc([C@H]2CC[C@]3(O)[C@@H]4CCC5=C[C@@H](O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]23C)coc1=O,0.42672833394479087,0.4206541013454879,0.42672833394479087,0.39401926070946053,5.177035597148162
C[C@@H]1O[C@@H](O[C@@H]2C=C3CC[C@H]4[C@H](CC[C@]5(C)[C@@H](c6ccc(=O)oc6)CC[C@]45O)[C@@]3(C)CC2)[C@H](O)[C@H](O)[C@H]1O,0.4391367379374335,0.4325063924233916,0.4391367379374335,0.40276689457193926,5.052317618702095
C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H](O)[C@H]1O,0.15412402803666883,0.1744632915869283,0.15412402803666883,0.09608177125147702,5.653857537118014
C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H]1O,0.21409874113355556,0.22985750208515499,0.21409874113355556,0.15086455156652445,5.512730170643208
C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@@H]4[C@@H](CC[C@]3(O)C2)[C@@]2(O)CC[C@H](C3=CC(=O)OC3)[C@@]2(C)C[C@@H]4O)[C@H](O)[C@H](O)[C@H]1O,0.14016402002820666,0.14151696354167528,0.14016402002820666,0.10332930920408497,5.582648498275614
C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4C=C[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O,0.1373772916930258,0.13963556364713686,0.1373772916930258,0.10104000478356755,5.809127069704187
C[C@]12C[C@H](O)[C@H]3[C@@H](C[C@H](F)C4=CC(=O)C=C[C@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,0.6770422256433893,0.6881957717143398,0.6770422256433893,0.6763400384206067,4.695168593453693
C[C@]12C=CC(=O)C=C1[C@@H](F)C[C@@H]1[C@@H]2[C@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,0.6770422256433893,0.6881957717143398,0.6770422256433893,0.6763400384206067,4.695168593453693
C[C@]12C=CC(=O)C=C1[C@@H](F)C[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(C)C(=O)CO,0.7771649436279087,0.7885323953072082,0.7771649436279087,0.7946305595079569,4.819943303674979
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,0.7016123362777874,0.7032717069518345,0.7016123362777874,0.6796020185722403,4.394266831455543
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@H]3[C@@H](O)C[C@@]21C,0.7016123362777874,0.7032717069518345,0.7016123362777874,0.6796020185722403,4.394266831455543
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,0.7253305311285855,0.7425462876075981,0.7253305311285855,0.7531836829873576,4.021651538694518
C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@H]1CC[C@]2(C)O,0.7326817037049284,0.7478322018969138,0.7326817037049284,0.7613770659970743,4.159561500863496
C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@@]2(C)O,0.7326817037049284,0.7478322018969138,0.7326817037049284,0.7613770659970743,4.159561500863496
